Geo Point,Geo Shape,gares_id,nom_long,id_ref_ZdA,nom_ZdA,res_com,mode_,Latitude,Longitude,arrondissement,commune
"48.80786913914583, 3.0816485260772395","{""coordinates"": [3.081648526077239, 48.80786913914583], ""type"": ""Point""}",216,Coulommiers,43117,Coulommiers,TRAIN P,TRAIN,48.80786913914583, 3.0816485260772395,Banlieue,Coulommiers
"48.6260363676584, 1.7732488494482237","{""coordinates"": [1.773248849448224, 48.6260363676584], ""type"": ""Point""}",325,Gazeran,46832,Gazeran,GL,TRAIN,48.6260363676584, 1.7732488494482237,Banlieue,Gazeran
"48.48551429888663, 2.3521938145868435","{""coordinates"": [2.352193814586844, 48.48551429888663], ""type"": ""Point""}",396,La Ferté-Alais,43142,La Ferté-Alais,RER D,RER,48.48551429888663, 2.3521938145868435,Banlieue,Baulne
"48.97988716670957, 2.180342146911748","{""coordinates"": [2.180342146911748, 48.97988716670957], ""type"": ""Point""}",398,La Frette-Montigny,43143,La Frette - Montigny,TRAIN J,TRAIN,48.97988716670957, 2.180342146911748,Banlieue,La Frette-sur-Seine
"48.59111919881552, 2.266213853170555","{""coordinates"": [2.266213853170555, 48.59111919881552], ""type"": ""Point""}",402,La Norville,47939,La Norville - Saint-Germain-lès-Arpajon,RER C,RER,48.59111919881552, 2.266213853170555,Banlieue,La Norville
"48.75518504105718, 1.9430499444004297","{""coordinates"": [1.94304994440043, 48.75518504105718], ""type"": ""Point""}",406,La Verrière,43147,La Verrière,TRAIN N,TRAIN,48.75518504105718, 1.9430499444004297,Banlieue,La Verrière
"48.51004672479186, 1.5575946080058871","{""coordinates"": [1.557594608005887, 48.51004672479186], ""type"": ""Point""}",1029,Jouy,411498,Jouy,GL,TRAIN,48.51004672479186, 1.5575946080058871,Banlieue,
"48.99033259011907, 2.0739553087324234","{""coordinates"": [2.073955308732423, 48.99033259011907], ""type"": ""Point""}",1013,Conflans-Fin-d'Oise,43114,Conflans Fin d'Oise,TRAIN L,TRAIN,48.99033259011907, 2.0739553087324234,Banlieue,Conflans-Sainte-Honorine
"48.88297276689289, 2.3446670737483","{""coordinates"": [2.3446670737483, 48.88297276689289], ""type"": ""Point""}",21,Anvers,42210,Anvers,METRO 2,METRO,48.88297276689289, 2.3446670737483,9ème Ardt,Paris
"48.85197520839108, 2.401927284511546","{""coordinates"": [2.401927284511546, 48.85197520839108], ""type"": ""Point""}",121,Buzenval,42410,Buzenval,METRO 9,METRO,48.85197520839108, 2.401927284511546,20ème Ardt,Paris
"48.89220682681276, 2.3272198679191276","{""coordinates"": [2.327219867919128, 48.89220682681276], ""type"": ""Point""}",342,Guy Môquet,43333,Guy Môquet,METRO 13,METRO,48.89220682681276, 2.3272198679191276,18ème Ardt,Paris
"48.881624028056386, 2.37025905675539","{""coordinates"": [2.37025905675539, 48.881624028056386], ""type"": ""Point""}",373,Jaurès,43425,Jaurès,METRO 2,METRO,48.881624028056386, 2.37025905675539,19ème Ardt,Paris
"48.849575212975026, 2.298625127144873","{""coordinates"": [2.298625127144873, 48.849575212975026], ""type"": ""Point""}",420,La Motte Picquet-Grenelle,43566,La Motte Picquet - Grenelle,METRO 10,METRO,48.849575212975026, 2.298625127144873,15ème Ardt,Paris
"48.88432566211362, 2.367372038565468","{""coordinates"": [2.367372038565468, 48.88432566211362], ""type"": ""Point""}",809,Stalingrad,44901,Stalingrad,METRO 5,METRO,48.88432566211362, 2.367372038565468,19ème Ardt,Paris
"48.871256545007405, 2.344561060662729","{""coordinates"": [2.344561060662729, 48.871256545007405], ""type"": ""Point""}",754,Grands Boulevards,43310,Grands Boulevards,METRO 8,METRO,48.871256545007405, 2.344561060662729,9ème Ardt,Paris
"48.871256545007405, 2.344561060662729","{""coordinates"": [2.344561060662729, 48.871256545007405], ""type"": ""Point""}",755,Grands Boulevards,43310,Grands Boulevards,METRO 9,METRO,48.871256545007405, 2.344561060662729,9ème Ardt,Paris
"48.836295300607894, 2.2783302598660233","{""coordinates"": [2.278330259866023, 48.836295300607894], ""type"": ""Point""}",47,Balard,463354,Balard,METRO 8,METRO,48.836295300607894, 2.2783302598660233,15ème Ardt,Paris
"48.872190907714405, 2.338857159453805","{""coordinates"": [2.338857159453805, 48.872190907714405], ""type"": ""Point""}",738,Richelieu-Drouot,44642,Richelieu Drouot,METRO 9,METRO,48.872190907714405, 2.338857159453805,9ème Ardt,Paris
"48.88355628923431, 2.3333796724221587","{""coordinates"": [2.333379672422159, 48.88355628923431], ""type"": ""Point""}",76,Blanche,42337,Blanche,METRO 2,METRO,48.88355628923431, 2.3333796724221587,9ème Ardt,Paris
"48.809703996598586, 2.317449187923372","{""coordinates"": [2.317449187923372, 48.809703996598586], ""type"": ""Point""}",1249,Barbara,483278,Barbara,METRO 4,METRO,48.809703996598586, 2.317449187923372,Banlieue,Bagneux
"48.83908975449538, 2.2704582437872416","{""coordinates"": [2.270458243787242, 48.83908975449538], ""type"": ""Point""}",57,Pont du Garigliano,58798,Pont du Garigliano - Hôpital Européen G. Pompidou,RER C,RER,48.83908975449538, 2.2704582437872416,15ème Ardt,Paris
"48.53289010230884, 2.290082513840396","{""coordinates"": [2.290082513840396, 48.53289010230884], ""type"": ""Point""}",101,Bouray,47905,Bouray,RER C,RER,48.53289010230884, 2.290082513840396,Banlieue,Lardy
"48.43449061192662, 2.376672818506991","{""coordinates"": [2.376672818506991, 48.43449061192662], ""type"": ""Point""}",106,Boutigny,47895,Boutigny,RER D,RER,48.43449061192662, 2.376672818506991,Banlieue,Boutigny-sur-Essonne
"48.914246473361345, 2.2715987503897535","{""coordinates"": [2.271598750389753, 48.914246473361345], ""type"": ""Point""}",82,Bois-Colombes,51238,Bois-Colombes,TRAIN J,TRAIN,48.914246473361345, 2.2715987503897535,Banlieue,Bois-Colombes
"48.97066504738864, 2.0777317645655975","{""coordinates"": [2.077731764565597, 48.97066504738864], ""type"": ""Point""}",7,Achères-Ville,46647,Achères Ville,TRAIN L,TRAIN,48.97066504738864, 2.0777317645655975,Banlieue,Achères
"48.94679694114592, 2.2578974840274197","{""coordinates"": [2.25789748402742, 48.94679694114592], ""type"": ""Point""}",24,Argenteuil,47875,Argenteuil,TRAIN J,TRAIN,48.94679694114592, 2.2578974840274197,Banlieue,Argenteuil
"48.58600788986434, 2.2410700809029738","{""coordinates"": [2.241070080902974, 48.58600788986434], ""type"": ""Point""}",26,Arpajon,43068,Arpajon,RER C,RER,48.58600788986434, 2.2410700809029738,Banlieue,Arpajon
"48.22954993651881, 2.703936052961915","{""coordinates"": [2.703936052961915, 48.22954993651881], ""type"": ""Point""}",46,Bagneaux-sur-Loing,47119,Bagneaux-sur-Loing,TRAIN R,TRAIN,48.22954993651881, 2.703936052961915,Banlieue,Bagneaux-sur-Loing
"48.56611781980045, 2.492713002881577","{""coordinates"": [2.492713002881577, 48.56611781980045], ""type"": ""Point""}",214,Le Coudray-Montceaux,45824,Le Coudray-Montceaux,RER D,RER,48.56611781980045, 2.492713002881577,Banlieue,Le Coudray-Montceaux
"49.032972045837816, 2.3368296898368266","{""coordinates"": [2.336829689836827, 49.032972045837816], ""type"": ""Point""}",239,Domont,43120,Domont,TRAIN H,TRAIN,49.032972045837816, 2.3368296898368266,Banlieue,Domont
"48.66948372427284, 2.3326229292104714","{""coordinates"": [2.332622929210471, 48.66948372427284], ""type"": ""Point""}",257,Épinay-sur-Orge,43076,Épinay-sur-Orge,RER C,RER,48.66948372427284, 2.3326229292104714,Banlieue,Épinay-sur-Orge
"48.980646099492056, 2.2720847727476317","{""coordinates"": [2.272084772747632, 48.980646099492056], ""type"": ""Point""}",265,Ermont-Eaubonne,47898,Ermont - Eaubonne,RER C,RER,48.980646099492056, 2.2720847727476317,Banlieue,Eaubonne
"48.57750848849613, 2.192063068770896","{""coordinates"": [2.192063068770896, 48.57750848849613], ""type"": ""Point""}",109,Breuillet,47925,Breuillet - Bruyères-le-Châtel,RER C,RER,48.57750848849613, 2.192063068770896,Banlieue,Breuillet
"48.371383291366385, 2.3872097971981003","{""coordinates"": [2.3872097971981, 48.371383291366385], ""type"": ""Point""}",117,Buno-Gironville,43102,Buno - Gironville,RER D,RER,48.371383291366385, 2.3872097971981003,Banlieue,Buno-Bonnevaux
"48.69625274687923, 2.1643782427741716","{""coordinates"": [2.164378242774172, 48.69625274687923], ""type"": ""Point""}",118,Bures-sur-Yvette,43103,Bures-sur-Yvette,RER B,RER,48.69625274687923, 2.1643782427741716,Banlieue,Bures-sur-Yvette
"48.97951661734976, 2.292168702598675","{""coordinates"": [2.292168702598675, 48.97951661734976], ""type"": ""Point""}",143,Champ de Courses d'Enghien,46477,Champ de Courses d'Enghien,TRAIN H,TRAIN,48.97951661734976, 2.292168702598675,Banlieue,Soisy-sous-Montmorency
"48.877157838768376, 2.552881649780831","{""coordinates"": [2.552881649780831, 48.877157838768376], ""type"": ""Point""}",181,Le Chénay-Gagny,43127,Le Chénay Gagny,RER E,RER,48.877157838768376, 2.552881649780831,Banlieue,Gagny
"48.76378680861681, 2.4113867249361034","{""coordinates"": [2.411386724936103, 48.76378680861681], ""type"": ""Point""}",185,Choisy-le-Roi,43110,Choisy-le-Roi,RER C,RER,48.76378680861681, 2.4113867249361034,Banlieue,Choisy-le-Roi
"48.81423944456703, 2.2744896721778813","{""coordinates"": [2.274489672177881, 48.81423944456703], ""type"": ""Point""}",190,Clamart,43111,Clamart,TRAIN N,TRAIN,48.81423944456703, 2.2744896721778813,Banlieue,Clamart
"48.89763744698274, 2.297419948146662","{""coordinates"": [2.297419948146662, 48.89763744698274], ""type"": ""Point""}",191,Clichy-Levallois,43112,Clichy - Levallois,TRAIN L,TRAIN,48.89763744698274, 2.297419948146662,Banlieue,Levallois-Perret
"48.92391862562617, 2.259345703052149","{""coordinates"": [2.259345703052149, 48.92391862562617], ""type"": ""Point""}",194,Colombes,43113,Colombes,TRAIN J,TRAIN,48.92391862562617, 2.259345703052149,Banlieue,Colombes
"48.982979762271704, 1.8089078287123903","{""coordinates"": [1.80890782871239, 48.982979762271704], ""type"": ""Point""}",321,Gargenville,43129,Gargenville,TRAIN J,TRAIN,48.982979762271704, 1.8089078287123903,Banlieue,Gargenville
"49.02316199809731, 2.462168966135234","{""coordinates"": [2.462168966135234, 49.02316199809731], ""type"": ""Point""}",333,Goussainville,47876,Goussainville,RER D,RER,49.02316199809731, 2.462168966135234,Banlieue,Goussainville
"48.746452319769574, 2.727229371429766","{""coordinates"": [2.727229371429766, 48.746452319769574], ""type"": ""Point""}",966,Gretz-Armainvilliers,43131,Gretz-Armainvilliers,RER E,RER,48.746452319769574, 2.727229371429766,Banlieue,Gretz-Armainvilliers
"48.8072466111669, 2.0405192047036644","{""coordinates"": [2.040519204703664, 48.8072466111669], ""type"": ""Point""}",288,Fontenay-le-Fleury,47884,Fontenay-le-Fleury,TRAIN N,TRAIN,48.8072466111669, 2.0405192047036644,Banlieue,Fontenay-le-Fleury
"48.84379435099823, 2.463501419487551","{""coordinates"": [2.463501419487551, 48.84379435099823], ""type"": ""Point""}",289,Fontenay-sous-Bois,47238,Fontenay-sous-Bois,RER A,RER,48.84379435099823, 2.463501419487551,Banlieue,Fontenay-sous-Bois
"48.869950134005364, 2.7822267234490363","{""coordinates"": [2.782226723449036, 48.869950134005364], ""type"": ""Point""}",182,Marne-la-Vallée-Chessy,43239,Marne-la-Vallée Chessy,RER A,RER,48.869950134005364, 2.7822267234490363,Banlieue,Chessy
"48.8210388141285, 2.4638567953623154","{""coordinates"": [2.463856795362315, 48.8210388141285], ""type"": ""Point""}",378,Joinville-le-Pont,43135,Joinville-le-Pont,RER A,RER,48.8210388141285, 2.4638567953623154,Banlieue,Joinville-le-Pont
"48.966326543908124, 2.3165820711557","{""coordinates"": [2.3165820711557, 48.966326543908124], ""type"": ""Point""}",390,La Barre-Ormesson,46470,La Barre Ormesson,TRAIN H,TRAIN,48.966326543908124, 2.3165820711557,Banlieue,Deuil-la-Barre
"48.98950250709662, 1.7030161341672225","{""coordinates"": [1.703016134167223, 48.98950250709662], ""type"": ""Point""}",937,Mantes-la-Jolie,43157,Mantes-la-Jolie,TRAIN N,TRAIN,48.98950250709662, 1.7030161341672225,Banlieue,Mantes-la-Jolie
"48.565593861886065, 2.290924468489717","{""coordinates"": [2.290924468489717, 48.565593861886065], ""type"": ""Point""}",518,Marolles-en-Hurepoix,43159,Marolles-en-Hurepoix,RER C,RER,48.565593861886065, 2.290924468489717,Banlieue,Marolles-en-Hurepoix
"48.90955319881107, 1.856855516922891","{""coordinates"": [1.856855516922891, 48.90955319881107], ""type"": ""Point""}",526,Maule,46886,Maule,TRAIN N,TRAIN,48.90955319881107, 1.856855516922891,Banlieue,Maule
"48.98663884378675, 2.059569496216214","{""coordinates"": [2.059569496216214, 48.98663884378675], ""type"": ""Point""}",527,Maurecourt,43160,Maurecourt,TRAIN J,TRAIN,48.98663884378675, 2.059569496216214,Banlieue,Andrésy
"48.52724332052425, 2.6549902821418874","{""coordinates"": [2.654990282141887, 48.52724332052425], ""type"": ""Point""}",531,Melun,47909,Melun,TRAIN R,TRAIN,48.52724332052425, 2.6549902821418874,Banlieue,Melun
"48.34841601331182, 2.0322397733867","{""coordinates"": [2.0322397733867, 48.34841601331182], ""type"": ""Point""}",535,Monnerville,43165,Monnerville,GL,TRAIN,48.34841601331182, 2.0322397733867,Banlieue,Monnerville
"48.950819986643154, 3.124909020747328","{""coordinates"": [3.124909020747328, 48.950819986643154], ""type"": ""Point""}",397,La Ferté-sous-Jouarre,43246,La Ferté-sous-Jouarre,TRAIN P,TRAIN,48.950819986643154, 3.124909020747328,Banlieue,La Ferté-sous-Jouarre
"48.88218913577092, 2.706014179759928","{""coordinates"": [2.706014179759928, 48.88218913577092], ""type"": ""Point""}",417,Lagny-Thorigny,427872,Lagny - Thorigny,TRAIN P,TRAIN,48.88218913577092, 2.706014179759928,Banlieue,Thorigny-sur-Marne
"48.53877525569195, 2.6255221550663017","{""coordinates"": [2.625522155066302, 48.53877525569195], ""type"": ""Point""}",430,Le Mée,45784,Le Mée,RER D,RER,48.53877525569195, 2.6255221550663017,Banlieue,Le Mée-sur-Seine
"48.80537766122676, 2.486349748779074","{""coordinates"": [2.486349748779074, 48.80537766122676], ""type"": ""Point""}",431,Le Parc de Saint-Maur,43234,Le Parc de Saint-Maur,RER A,RER,48.80537766122676, 2.486349748779074,Banlieue,Saint-Maur-des-Fossés
"48.888865741372086, 2.513157532747811","{""coordinates"": [2.513157532747811, 48.888865741372086], ""type"": ""Point""}",434,Le Raincy-Villemomble-Montfermeil,47901,Le Raincy - Villemomble - Montfermeil,RER E,RER,48.888865741372086, 2.513157532747811,Banlieue,Villemomble
"48.788466672616934, 2.4322435333606984","{""coordinates"": [2.432243533360698, 48.788466672616934], ""type"": ""Point""}",437,Le Vert-de-Maisons,464040,Le Vert de Maisons,RER D,RER,48.788466672616934, 2.4322435333606984,Banlieue,Maisons-Alfort
"48.78222618259531, 2.409590234985702","{""coordinates"": [2.409590234985702, 48.78222618259531], ""type"": ""Point""}",444,Les Ardoines,43227,Les Ardoines,RER C,RER,48.78222618259531, 2.409590234985702,Banlieue,Vitry-sur-Seine
"48.92087280342236, 2.313835382457718","{""coordinates"": [2.313835382457718, 48.92087280342236], ""type"": ""Point""}",450,Les Grésillons,43230,Les Grésillons,RER C,RER,48.92087280342236, 2.313835382457718,Banlieue,Gennevilliers
"49.03318276809758, 2.4780333651150817","{""coordinates"": [2.478033365115082, 49.03318276809758], ""type"": ""Point""}",452,Les Noues,47968,Les Noues,RER D,RER,49.03318276809758, 2.4780333651150817,Banlieue,Goussainville
"48.628375550788355, 2.56958354823646","{""coordinates"": [2.56958354823646, 48.628375550788355], ""type"": ""Point""}",468,Lieusaint-Moissy,47669,Lieusaint - Moissy,RER D,RER,48.628375550788355, 2.56958354823646,Banlieue,Lieusaint
"48.84543414954589, 2.339762849560475","{""coordinates"": [2.339762849560475, 48.84543414954589], ""type"": ""Point""}",484,Luxembourg,43833,Luxembourg,RER B,RER,48.84543414954589, 2.339762849560475,6ème Ardt,Paris
"48.70814058271019, 2.2373143646394547","{""coordinates"": [2.237314364639455, 48.70814058271019], ""type"": ""Point""}",617,Palaiseau-Villebon,43175,Palaiseau - Villebon,RER B,RER,48.70814058271019, 2.2373143646394547,Banlieue,Palaiseau
"49.14771950466571, 2.2778231906293986","{""coordinates"": [2.277823190629399, 49.14771950466571], ""type"": ""Point""}",637,Persan-Beaumont,43178,Persan - Beaumont,TRAIN H,TRAIN,49.14771950466571, 2.2778231906293986,Banlieue,Persan
"48.848237109475654, 2.3958235888261252","{""coordinates"": [2.395823588826125, 48.848237109475654], ""type"": ""Point""}",582,Nation,473875,Nation,RER A,RER,48.848237109475654, 2.3958235888261252,12ème Ardt,Paris
"49.019136738908486, 2.1546634856409232","{""coordinates"": [2.154663485640923, 49.019136738908486], ""type"": ""Point""}",645,Pierrelaye,43180,Pierrelaye,RER C,RER,49.019136738908486, 2.1546634856409232,Banlieue,Pierrelaye
"49.06628869676361, 2.322920457193825","{""coordinates"": [2.322920457193825, 49.06628869676361], ""type"": ""Point""}",568,Montsoult-Maffliers,43168,Montsoult - Maffliers,TRAIN H,TRAIN,49.06628869676361, 2.322920457193825,Banlieue,Montsoult
"48.78949667593891, 2.9073872703725323","{""coordinates"": [2.907387270372532, 48.78949667593891], ""type"": ""Point""}",570,Mortcerf,47942,Mortcerf,TRAIN P,TRAIN,48.78949667593891, 2.9073872703725323,Banlieue,Mortcerf
"48.561947849088995, 3.0120121424808306","{""coordinates"": [3.012012142480831, 48.561947849088995], ""type"": ""Point""}",576,Nangis,47158,Nangis,TRAIN P,TRAIN,48.561947849088995, 3.0120121424808306,Banlieue,Nangis
"49.13828637433882, 2.490178985421195","{""coordinates"": [2.490178985421195, 49.13828637433882], ""type"": ""Point""}",957,Orry-la-Ville-Coye-la-Forêt,411421,Orry-la-Ville - Coye,RER D,RER,49.13828637433882, 2.490178985421195,Banlieue,
"48.53513976605376, 2.544348950368585","{""coordinates"": [2.544348950368585, 48.53513976605376], ""type"": ""Point""}",672,Ponthierry-Pringy,45812,Ponthierry - Pringy,RER D,RER,48.53513976605376, 2.544348950368585,Banlieue,Saint-Fargeau-Ponthierry
"49.06115389989251, 2.1315382716316975","{""coordinates"": [2.131538271631698, 49.06115389989251], ""type"": ""Point""}",678,Pont-Petit,47595,Pont Petit,TRAIN H,TRAIN,49.06115389989251, 2.1315382716316975,Banlieue,Saint-Ouen-l'Aumône
"48.84003378648352, 2.33709643088009","{""coordinates"": [2.33709643088009, 48.84003378648352], ""type"": ""Point""}",680,Port Royal,44500,Port Royal,RER B,RER,48.84003378648352, 2.33709643088009,5ème Ardt,Paris
"49.062969677663645, 2.057902989161613","{""coordinates"": [2.057902989161613, 49.062969677663645], ""type"": ""Point""}",613,Osny,51494,Osny,TRAIN J,TRAIN,49.062969677663645, 2.057902989161613,Banlieue,Osny
"49.045311647416625, 2.1051107034445073","{""coordinates"": [2.105110703444507, 49.045311647416625], ""type"": ""Point""}",833,Saint-Ouen-l'Aumône,47599,Saint-Ouen-l'Aumône,TRAIN H,TRAIN,49.045311647416625, 2.1051107034445073,Banlieue,Saint-Ouen-l'Aumône
